,movieId,title,year,genre__(no genres listed),genre__Action,genre__Adventure,genre__Animation,genre__Children,genre__Comedy,genre__Crime,genre__Documentary,genre__Drama,genre__Fantasy,genre__Film-Noir,genre__Horror,genre__IMAX,genre__Musical,genre__Mystery,genre__Romance,genre__Sci-Fi,genre__Thriller,genre__War,genre__Western
18251,91266,Another Cinderella Story,2008,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0
18259,91298,Bigga Than Ben,2008,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
18262,91306,Waiting for Happiness (Heremakono),2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18263,91309,Applause (Applaus),2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18268,91335,"Gruffalo, The",2009,0,0,5,5,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
18269,91337,Play the Game,2009,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
18270,91339,"12 Dogs of Christmas, The",2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18273,91355,Asterix and the Vikings (Astérix et les Vikings),2006,0,0,5,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0
18288,91429,12 Days of Terror,2005,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0
18292,91448,Accidents Happen,2009,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18293,91450,"Perfect Game, The",2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18315,91537,"Don't Worry, I'm Fine (Je vais bien, ne t'en fais pas)",2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18320,91556,"Cost of Living, The (Le coût de la vie)",2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18332,91593,Gitmek: My Marlon and Brando (Gitmek: Benim Marlon ve Brandom),2008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0
18333,91595,Prom Night in Mississippi,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18339,91610,Toronto Stories,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18340,91612,Backstage,2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18341,91615,Better Things,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18342,91617,"New Life, A (La vie nouvelle)",2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18345,91624,Mr Bones 2: Back from the Past,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18373,91741,Peas at 5:30 (Erbsen auf halb 6),2004,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
18374,91743,Today's Special,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18377,91749,Sophie's Revenge (Fei chang wan mei),2009,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
18380,91757,Santa Buddies,2009,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18387,91786,Professor Layton and the Eternal Diva (Eiga Reiton-kyôju to eien no utahime),2009,0,5,5,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0
18390,91795,Hans (Kukkulan kuningas) ,2009,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
18397,91826,Tanner Hall,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18403,91844,Chak De India!,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18414,91880,My Best Enemy (Mi mejor enemigo),2005,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
18415,91882,To Die Like a Man (Morrer Como Um Homem),2009,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0
18420,91894,Happy Tears,2009,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18421,91896,"Golden Boys, The",2008,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
18423,91904,"House Built on Water, A (Khanei ruye ab)",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18425,91908,Psyhi vathia (a.k.a. Deep Soul),2009,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
18429,91921,"Construction, The (En construcción)",2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18430,91924,"Wild Bees, The (Divoké vcely)",2001,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18431,91927,"End of the Line, The",2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18436,91947,"Revenant, The",2009,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
18441,91970,"Man Next Door, The (El hombre de al lado)",2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18452,91997,"Garden of Eden, The",2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18454,92004,Chill Out! (Descongélate!),2003,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18463,92046,Contact High,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18469,92083,Zen,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18471,92094,Einstein and Eddington,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18473,92099,"Locals, The",2003,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
18482,92128,Disorder,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18485,92134,"Afternoon of a Torturer, The (Dupa-amiaza unui tortionar)",2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18490,92159,Decasia: The State of Decay,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18491,92161,Viva,2007,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0
18492,92163,Fados,2007,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
18493,92165,Go Get Some Rosemary (Daddy Longlegs),2009,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18495,92169,Stanley Kubrick's Boxes,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18499,92178,Can Go Through Skin (Kan door huid heen),2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18501,92182,"What's Up, Scarlet?",2005,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
18503,92186,Three Wise Men (Kolme viisasta miestä),2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18511,92208,Wyvern,2009,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0
18513,92214,"Poseidon Adventure, The ",2005,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
18514,92222,Broken Trail,2006,0,5,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5
18523,92250,"Scenesters, The",2009,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0
18525,92255,"Nun, The (La monja) ",2005,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
18526,92257,Vlad,2003,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
18538,92325,Dog Tags,2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
18543,92352,Reel Injun,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18548,92376,This Time Around,2003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
18549,92378,Enid,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18559,92416,Kariera Nikosia Dyzmy,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18560,92418,E=mc2,2002,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18572,92455,Can Mr. Smith Get to Washington Anymore?,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18574,92461,"Canyon, The",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18580,92483,Living Proof,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18581,92490,Barbie in the Nutcracker,2001,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
18582,92494,Dylan Moran: Monster,2004,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
18583,92496,"Dylan Moran: Like, Totally",2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18584,92498,Dylan Moran Live: What It Is,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18594,92533,My Boy Jack,2007,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
18600,92613,Holding Trevor,2007,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
18602,92635,At Home by Myself... with You,2009,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
18619,92685,Valerie,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18624,92698,Israeli Intelligence (Hamosad Hasagur),2007,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18625,92702,Johnny Cash at Folsom Prison,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18627,92715,"Artist, The (El Artista)",2008,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18631,92730,Rollo and the Woods Sprite (Rölli ja metsänhenki),2001,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
18632,92738,Beautiful Kate,2009,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
18642,92783,Latin Music USA,2009,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
18646,92804,Bodyguards and Assassins,2009,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18651,92841,Winter in Wartime,2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
18654,92852,Ricky Rapper and the Bicycle Thief (Risto Räppääjä ja polkupyörävaras),2009,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
18655,92867,"Truth About Love, The",2005,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
18660,92885,"Septième juré, Le",2008,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
18675,92954,Prayers for Bobby,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18677,92963,Bustin' Down the Door,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18678,92966,Love Wrecked,2005,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
18679,92968,"World according to Ion B., The (Lumea vazuta de Ion B)",2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18682,93006,"Very Potter Musical, A",2009,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
18687,93029,Guy and Madeline on a Park Bench,2009,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
18694,93083,Live Music,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18710,93185,Poppy Shakespeare,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18712,93189,"Price of Forgiveness, The (Ndeysaan)",2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18713,93191,I Saw Mommy Kissing Santa Claus,2002,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18717,93204,"Secret Glory, The",2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18718,93206,"Woman Who Drinks, The (La femme qui boit)",2001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
18727,93267,Flywheel,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18730,93279,Darling,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18750,93379,Genius Within: The Inner Life of Glenn Gould,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18752,93393,Great Directors,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18762,93439,Skies Above the Landscape (Nebo iznad krajolika),2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18763,93441,United Red Army (Jitsuroku Rengo Sekigun: Asama sanso e no michi),2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18766,93450,Blind Pig Who Wants to Fly (Babi buta yang ingin terbang),2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18773,93473,Pale Cocoon (Peiru Kokun),2006,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
18777,93484,Princess of Mars,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0
18778,93490,Law of the Lawless (Brigada),2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18780,93496,Cencoroll,2009,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
18787,93516,Blackballed: The Bobby Dukes Story,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18792,93535,Treed Murray,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18798,93568,Punksters & Youngsters (Punk - Tauti joka ei tapa),2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18807,93621,"Bleeding, The",2009,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
18808,93628,Family Meeting,2007,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
18810,93649,Fat Head,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18813,93656,Last Exit,2003,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0
18816,93667,"Thousand Months, A (Mille mois)",2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18824,93707,Prom Queen: The Marc Hall Story,2004,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18830,93725,"Skin Too Few: The Days of Nick Drake, A",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18832,93729,Pageant,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18834,93733,White Night Wedding (Brúðguminn),2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18837,93748,Eden of the East the Movie I: The King of Eden (Higashi no Eden Gekijoban),2009,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0
18864,93885,Osmosis (Osmose),2003,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
18865,93888,"Clay Bird, The (Matir moina)",2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18869,93900,Popatopolis,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18872,93909,Yumurta (Egg),2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18873,93911,Village People Radio Show (Apa khabar orang kampung),2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18879,93928,After...,2006,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
18884,93948,Midnight Movie,2008,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
18893,93988,North & South,2004,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
18917,94120,"Cartoonist: Jeff Smith, BONE and the Changing Face of Comics, The",2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18934,94188,Crazy Sexy Cancer,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18936,94192,Devil's Diary,2007,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0
18940,94220,Naked Ambition: An R Rated Look at an X Rated Industry ,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18945,94268,"White Darkness, The",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18952,94299,Elsewhere,2009,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0
18953,94301,"Marc Pease Experience, The",2009,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0
18957,94310,In the Hands of the Gods,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18962,94327,Diverted,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18967,94352,Bride Flight,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18974,94410,Hamlet,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18978,94421,Fruitcake,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18981,94427,Shadow Kill,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18985,94435,"Over-Eater, The (L'outremangeur)",2003,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
18988,94444,Feast III: The Happy Finish,2009,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
18993,94475,Amu,2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18995,94480,"Scorpion King 2: Rise of a Warrior, The",2008,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
18997,94486,Ciao Bella,2007,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
19010,94647,"Poker Club, The",2008,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0
19013,94655,Thawing Out (La fonte des neiges) ,2009,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
19015,94659,Walking with Prehistoric Beasts,2001,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
19016,94661,Rocket Singh: Salesman of the Year,2009,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
19019,94668,Extraordinary Stories (Historias extraordinarias),2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
19025,94681,Boys Love,2006,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
19028,94729,Beyond All Boundaries,2009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
19030,94735,Walking with Monsters,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19033,94746,"Largo Winch (Heir Apparent: Largo Winch, The)",2008,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
19034,94748,"Mighty Macs, The",2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19036,94752,Gifted Hands: The Ben Carson Story,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19047,94786,Pine Flat,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19052,94803,Night of the Demons,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19053,94806,"Secrets of Jonathan Sperry, The",2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19054,94808,Someone Like You (Unnaipol Oruvan),2009,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
19058,94817,Escuela de seducción,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19064,94839,"Fish Child, The (El niño pez)",2009,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0
19068,94891,Phyllis and Harold,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19073,94904,3 A.M.,2001,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0
19083,94949,Boy Meets Boy,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19098,94987,Suicide Manual (Jisatsu manyaru),2003,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
19099,94989,"Keeper, The",2009,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
19103,95004,Superman/Doomsday ,2007,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19105,95010,"Lake, A (Un lac)",2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19126,95107,Bunnyman,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19137,95149,Superman/Batman: Public Enemies,2009,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
19146,95175,Front of the Class,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19148,95179,"Pet, The",2006,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
19150,95185,Dangerous Liaisons,2007,0,0,0,0,0,4,4,0,4,0,0,0,0,0,4,0,0,0,0,0
19165,95285,Nina Frisk,2007,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
19168,95294,Planet B-Boy,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19170,95298,Woochi: The Demon Slayer,2009,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
19171,95300,Scusa ma ti chiamo amore,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19176,95311,Presto,2008,0,0,0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
19177,95313,Jack-Jack Attack,2005,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19179,95375,Boundin',2003,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19180,95377,One Man Band,2005,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
19181,95425,"Map For Saturday, A",2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19200,95504,Virtual JFK: Vietnam If Kennedy Had Lived,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19207,95524,Noroi: The Curse ,2005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19211,95539,Wrong Turn 3: Left for Dead,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19226,95588,Balto: Wolf Quest ,2002,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19229,95597,Ticket To Romance (En enkelt til Korsør),2008,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
19230,95600,Candles on Bay Street ,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19232,95604,The War,2007,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
19237,95617,Scorcher,2002,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
19238,95624,"Firm, The",2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19245,95688,"Good Night to Die, A",2003,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
19248,95705,Sasori,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19261,95754,From Beginning to End (Do Começo ao Fim),2009,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
19263,95758,"Ultramarathon Man: 50 Marathons, 50 States, 50 Days",2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19267,95769,"Gospel of Judas, The",2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19269,95773,King of Thorn (King of Thorns) (Ibara no O),2009,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0
19270,95776,Bob Funk,2009,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19275,95796,Anaconda III,2008,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
19285,95854,Rage (Rabia),2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
19290,95890,Le Donk & Scor-zay-zee,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19296,95935,Bertie and Elizabeth,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19297,95937,Infection (Kansen),2004,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
19300,95945,"Dangerous Man, A",2009,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
19307,95971,Dikkenek,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19309,95975,"Necessary Death, A",2008,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0
19311,95979,Oranges,2004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19314,96002,"Tür, Die (Door, The)",2009,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0
19318,96018,Decoding the Past: Secrets of the Koran,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19323,96028,Decoys 2: Alien Seduction ,2007,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0
19325,96034,Hierro ,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
19327,96054,Steak,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19331,96062,Jekyll,2007,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0
19334,96069,"Little Mermaid: Ariel's Beginning, The",2008,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
19336,96075,Bleak House,2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19341,96096,Mais qui a tué Pamela Rose?,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
